StartSampleID,Hour,Min,Sec,Lat,Lng,Alt,Sats,Speed_kph
43928,12,38,29,51.622842,-3.872457,21.1,7,0.26
43977,12,38,30,51.622842,-3.872457,21.3,6,0.07
43978,12,38,31,51.622850,-3.872456,21.3,6,3.24
44027,12,38,32,51.622860,-3.872455,22.8,7,2.87
44076,12,38,33,51.622861,-3.872457,23.0,6,0.30
44125,12,38,34,51.622860,-3.872458,22.5,6,0.19
44174,12,38,35,51.622860,-3.872459,22.7,7,0.11
44223,12,38,36,51.622859,-3.872460,22.2,7,1.13
44272,12,38,37,51.622859,-3.872460,21.9,7,0.72
44321,12,38,38,51.622858,-3.872456,21.6,8,1.06
44370,12,38,39,51.622859,-3.872454,21.5,8,0.85
44419,12,38,40,51.622858,-3.872452,21.6,8,1.17
44468,12,38,41,51.622859,-3.872451,21.9,8,1.19
44517,12,38,42,51.622857,-3.872451,21.6,7,0.48
44566,12,38,43,51.622855,-3.872452,21.4,8,0.19
44615,12,38,44,51.622853,-3.872455,22.1,8,0.46
44664,12,38,45,51.622852,-3.872454,22.8,8,0.19
44713,12,38,46,51.622851,-3.872454,23.4,8,0.07
44762,12,38,47,51.622851,-3.872454,23.7,8,0.06
44811,12,38,48,51.622850,-3.872454,23.9,8,0.52
44860,12,38,49,51.622847,-3.872454,23.9,8,0.94
44909,12,38,50,51.622843,-3.872453,23.6,8,2.24
44958,12,38,51,51.622842,-3.872454,23.7,8,0.41
45007,12,38,52,51.622844,-3.872454,24.0,8,0.15
45056,12,38,53,51.622845,-3.872455,23.9,8,0.30
45105,12,38,54,51.622846,-3.872455,24.0,8,0.22
45154,12,38,55,51.622845,-3.872454,23.5,8,0.33
45203,12,38,56,51.622844,-3.872455,23.4,8,0.44
45252,12,38,57,51.622845,-3.872456,23.7,8,0.17
45301,12,38,58,51.622844,-3.872457,24.0,8,0.26
45350,12,38,59,51.622843,-3.872457,23.8,8,0.13
45399,12,39,0,51.622843,-3.872457,23.4,8,0.02
45400,12,39,1,51.622840,-3.872457,23.2,8,1.44
45449,12,39,2,51.622836,-3.872462,22.5,7,1.83
45498,12,39,3,51.622836,-3.872463,22.8,7,0.39
45547,12,39,4,51.622836,-3.872464,22.7,7,0.15
45596,12,39,5,51.622837,-3.872465,22.6,7,0.06
45645,12,39,6,51.622836,-3.872466,22.3,7,0.17
45694,12,39,7,51.622835,-3.872466,22.1,8,0.11
45743,12,39,8,51.622834,-3.872468,22.1,8,0.06
45792,12,39,9,51.622833,-3.872470,22.3,8,0.24
45841,12,39,10,51.622836,-3.872475,22.0,8,2.30
45890,12,39,11,51.622839,-3.872475,22.0,8,0.89
45939,12,39,12,51.622841,-3.872473,22.1,8,0.48
45988,12,39,13,51.622840,-3.872470,21.6,8,0.70
46037,12,39,14,51.622841,-3.872472,21.5,8,0.52
46086,12,39,15,51.622839,-3.872472,21.3,8,0.41
46135,12,39,16,51.622837,-3.872471,21.4,8,0.46
46184,12,39,17,51.622837,-3.872470,21.5,8,0.15
46233,12,39,18,51.622836,-3.872474,21.4,8,1.02
46282,12,39,19,51.622836,-3.872475,21.4,8,0.44
46331,12,39,20,51.622838,-3.872469,21.5,8,1.65
46380,12,39,21,51.622840,-3.872466,21.5,8,0.43
46429,12,39,22,51.622843,-3.872464,21.3,8,0.19
46478,12,39,23,51.622843,-3.872470,21.0,8,0.63
46527,12,39,24,51.622843,-3.872484,20.5,8,3.00
46576,12,39,25,51.622846,-3.872509,20.2,8,6.83
46625,12,39,26,51.622859,-3.872547,19.8,8,11.28
46674,12,39,27,51.622887,-3.872576,19.7,8,14.17
46723,12,39,28,51.622931,-3.872598,20.1,8,19.54
46772,12,39,29,51.622983,-3.872611,20.0,8,20.39
46821,12,39,30,51.623040,-3.872628,19.8,8,23.63
46822,12,39,31,51.623106,-3.872654,19.4,8,28.39
46871,12,39,32,51.623186,-3.872688,19.3,7,33.43
46920,12,39,33,51.623263,-3.872707,19.3,7,30.65
46969,12,39,34,51.623332,-3.872729,19.0,7,28.28
47018,12,39,35,51.623392,-3.872754,18.8,6,23.85
47067,12,39,36,51.623435,-3.872800,18.7,6,20.17
47116,12,39,37,51.623464,-3.872865,19.1,8,19.76
47165,12,39,38,51.623476,-3.872930,19.1,8,17.37
47214,12,39,39,51.623475,-3.873013,18.9,8,20.93
47263,12,39,40,51.623459,-3.873085,19.3,8,19.91
47312,12,39,41,51.623437,-3.873151,19.2,8,18.76
47361,12,39,42,51.623397,-3.873196,19.0,8,18.89
47410,12,39,43,51.623347,-3.873221,19.4,8,20.61
47459,12,39,44,51.623274,-3.873204,19.1,8,27.61
47508,12,39,45,51.623199,-3.873177,19.1,8,30.87
47557,12,39,46,51.623123,-3.873146,18.9,8,30.76
47606,12,39,47,51.623047,-3.873115,18.8,8,30.91
47655,12,39,48,51.622970,-3.873085,18.8,8,32.34
47704,12,39,49,51.622889,-3.873054,18.8,8,33.76
47753,12,39,50,51.622806,-3.873019,18.9,8,34.52
47802,12,39,51,51.622723,-3.872982,19.0,8,33.56
47851,12,39,52,51.622646,-3.872946,19.1,8,31.00
47900,12,39,53,51.622579,-3.872914,19.2,8,27.15
47949,12,39,54,51.622520,-3.872888,19.1,8,22.52
47998,12,39,55,51.622472,-3.872872,18.9,8,19.02
48047,12,39,56,51.622432,-3.872875,18.9,8,16.58
48096,12,39,57,51.622393,-3.872876,18.2,8,15.48
48145,12,39,58,51.622363,-3.872884,18.1,8,12.26
48194,12,39,59,51.622331,-3.872896,17.9,8,13.74
48243,12,40,0,51.622311,-3.872943,18.3,8,15.33
48244,12,40,1,51.622283,-3.872997,18.3,7,17.85
48293,12,40,2,51.622265,-3.873088,18.6,6,24.43
48342,12,40,3,51.622245,-3.873161,18.7,6,23.04
48391,12,40,4,51.622232,-3.873247,18.9,6,22.13
48440,12,40,5,51.622215,-3.873304,19.2,6,17.37
48489,12,40,6,51.622206,-3.873354,20.0,7,13.80
48538,12,40,7,51.622196,-3.873399,19.8,7,10.78
48587,12,40,8,51.622178,-3.873435,19.9,6,12.04
48636,12,40,9,51.622150,-3.873467,19.8,7,12.85
48685,12,40,10,51.622115,-3.873478,19.9,7,13.26
48734,12,40,11,51.622060,-3.873456,17.9,7,20.59
48783,12,40,12,51.622012,-3.873440,19.8,8,21.08
48832,12,40,13,51.621969,-3.873392,21.2,8,18.58
48881,12,40,14,51.621935,-3.873358,23.1,8,15.28
48930,12,40,15,51.621920,-3.873321,23.2,8,12.50
48979,12,40,16,51.621918,-3.873283,23.0,8,11.70
49028,12,40,17,51.621927,-3.873224,23.0,7,16.93
49077,12,40,18,51.621946,-3.873147,22.7,7,21.34
49126,12,40,19,51.621970,-3.873055,22.5,7,26.09
49175,12,40,20,51.622000,-3.872940,22.4,7,32.78
49224,12,40,21,51.622032,-3.872820,22.8,7,33.56
49273,12,40,22,51.622060,-3.872680,22.8,7,36.45
49322,12,40,23,51.622090,-3.872533,22.9,7,39.37
49371,12,40,24,51.622124,-3.872385,22.9,7,39.78
49420,12,40,25,51.622155,-3.872227,23.1,7,41.11
49469,12,40,26,51.622178,-3.872057,23.6,7,43.60
49518,12,40,27,51.622201,-3.871884,23.5,7,43.97
49567,12,40,28,51.622226,-3.871712,23.5,7,44.13
49616,12,40,29,51.622254,-3.871542,23.2,7,44.24
49665,12,40,30,51.622281,-3.871366,23.6,8,44.99
49666,12,40,31,51.622305,-3.871190,23.6,6,44.61
49683,12,40,33,51.622354,-3.870864,23.6,5,41.78
49732,12,40,34,51.622381,-3.870716,23.7,5,39.45
49781,12,40,35,51.622401,-3.870572,24.3,5,36.52
49830,12,40,36,51.622416,-3.870443,24.2,5,31.26
49879,12,40,37,51.622448,-3.870352,24.2,6,25.19
49928,12,40,38,51.622500,-3.870300,23.2,7,22.50
49977,12,40,39,51.622560,-3.870282,23.2,7,20.02
50026,12,40,40,51.622613,-3.870258,23.8,7,21.21
50075,12,40,41,51.622663,-3.870222,24.5,8,22.35
50124,12,40,42,51.622673,-3.870126,25.0,7,20.74
50173,12,40,43,51.622667,-3.870046,24.6,7,20.50
50222,12,40,44,51.622624,-3.869968,23.2,7,24.74
50271,12,40,45,51.622570,-3.869921,23.2,8,26.00
50320,12,40,46,51.622509,-3.869893,22.9,8,26.22
50369,12,40,47,51.622456,-3.869859,23.4,8,22.72
50418,12,40,48,51.622414,-3.869818,23.4,8,19.30
50467,12,40,49,51.622392,-3.869793,23.5,8,11.98
50516,12,40,50,51.622377,-3.869768,23.8,8,10.91
50565,12,40,51,51.622365,-3.869718,24.1,8,16.15
50614,12,40,52,51.622355,-3.869648,24.7,8,18.46
50663,12,40,53,51.622360,-3.869555,25.1,8,24.06
50712,12,40,54,51.622378,-3.869421,25.0,7,34.30
50761,12,40,55,51.622408,-3.869260,24.5,7,42.61
50810,12,40,56,51.622433,-3.869082,24.4,7,45.19
50859,12,40,57,51.622461,-3.868898,24.3,7,48.28
50908,12,40,58,51.622492,-3.868697,24.0,8,53.10
50957,12,40,59,51.622528,-3.868482,24.1,8,56.15
51006,12,41,0,51.622562,-3.868263,24.4,8,56.84
51055,12,41,1,51.622596,-3.868039,24.6,8,58.06
51056,12,41,1,51.622596,-3.868039,24.6,8,58.06
51105,12,41,3,51.622670,-3.867579,25.3,6,60.41
51154,12,41,4,51.622703,-3.867340,25.8,6,61.36
51203,12,41,5,51.622743,-3.867109,25.6,8,61.43
51252,12,41,6,51.622779,-3.866873,25.8,8,61.69
51301,12,41,7,51.622818,-3.866634,25.4,8,61.76
51350,12,41,8,51.622853,-3.866390,25.7,8,62.51
51399,12,41,7,51.622886,-3.866148,25.7,8,62.56
51448,12,41,8,51.622923,-3.865913,25.0,7,62.30
51497,12,41,9,51.622957,-3.865671,24.5,6,62.58
51546,12,41,10,51.622995,-3.865433,23.9,7,62.36
51595,12,41,11,51.623032,-3.865193,23.0,7,63.19
51644,12,41,12,51.623069,-3.864949,22.2,7,64.36
51693,12,41,13,51.623109,-3.864712,21.4,7,63.52
51742,12,41,14,51.623149,-3.864478,20.5,7,61.88
51791,12,41,15,51.623186,-3.864237,20.1,7,62.32
51840,12,41,16,51.623222,-3.863996,19.7,7,62.41
51889,12,41,17,51.623258,-3.863758,19.2,7,62.67
51938,12,41,18,51.623291,-3.863516,18.6,7,63.10
51987,12,41,19,51.623323,-3.863266,18.1,7,64.19
52036,12,41,20,51.623354,-3.863016,17.6,7,64.60
52085,12,41,21,51.623389,-3.862765,17.4,7,65.76
52134,12,41,22,51.623424,-3.862514,16.8,7,65.62
52183,12,41,23,51.623459,-3.862261,16.2,7,65.47
52232,12,41,24,51.623494,-3.862009,15.8,7,65.25
52281,12,41,25,51.623530,-3.861758,15.3,7,64.95
52330,12,41,26,51.623567,-3.861511,14.7,7,63.95
52379,12,41,27,51.623605,-3.861270,14.3,7,62.75
52428,12,41,28,51.623644,-3.861027,14.1,7,62.52
52477,12,41,29,51.623683,-3.860786,14.0,7,62.21
52478,12,41,29,51.623683,-3.860786,14.0,7,62.21
52527,12,41,31,51.623767,-3.860312,13.9,5,60.86
52576,12,41,32,51.623810,-3.860085,13.5,6,59.73
52625,12,41,33,51.623852,-3.859861,13.0,6,58.99
52674,12,41,34,51.623895,-3.859637,12.9,7,59.52
52723,12,41,35,51.623938,-3.859414,12.3,7,59.60
52772,12,41,36,51.623983,-3.859190,12.2,8,58.89
52821,12,41,37,51.624026,-3.858966,12.2,8,58.00
52870,12,41,38,51.624068,-3.858746,12.2,8,57.56
52919,12,41,39,51.624107,-3.858528,11.8,8,56.63
52968,12,41,40,51.624146,-3.858315,11.9,8,55.65
53017,12,41,41,51.624182,-3.858111,12.0,8,52.04
53066,12,41,42,51.624218,-3.857935,11.7,8,45.73
53115,12,41,43,51.624255,-3.857788,11.5,8,38.71
53164,12,41,44,51.624293,-3.857660,11.1,8,34.22
53213,12,41,45,51.624340,-3.857551,10.8,8,32.74
53262,12,41,46,51.624394,-3.857444,10.8,8,34.48
53311,12,41,47,51.624454,-3.857332,10.5,8,36.37
53360,12,41,48,51.624518,-3.857232,10.3,8,35.37
53409,12,41,49,51.624581,-3.857165,10.0,8,29.04
53458,12,41,50,51.624636,-3.857118,10.3,8,23.63
53507,12,41,51,51.624680,-3.857082,10.4,8,18.76
53556,12,41,52,51.624717,-3.857056,10.8,8,14.09
53605,12,41,53,51.624737,-3.857039,10.3,8,8.67
53654,12,41,54,51.624750,-3.857029,10.2,8,5.43
53703,12,41,55,51.624759,-3.857021,10.2,8,3.35
53752,12,41,56,51.624763,-3.857016,10.0,7,1.96
53801,12,41,57,51.624766,-3.857013,10.2,7,1.11
53850,12,41,58,51.624768,-3.857012,10.4,7,0.35
53899,12,41,59,51.624768,-3.857012,10.3,7,0.44
53900,12,42,0,51.624766,-3.857005,10.3,7,1.89
53949,12,42,1,51.624777,-3.856967,10.6,7,10.37
53998,12,42,2,51.624813,-3.856936,10.1,8,17.21
54047,12,42,3,51.624846,-3.856881,9.0,8,20.04
54096,12,42,4,51.624879,-3.856817,9.3,8,20.33
54145,12,42,5,51.624902,-3.856742,9.2,8,21.24
54194,12,42,6,51.624918,-3.856657,9.0,8,22.11
54243,12,42,7,51.624930,-3.856571,9.2,8,21.54
54292,12,42,8,51.624930,-3.856485,9.0,8,20.69
54341,12,42,9,51.624927,-3.856411,9.2,8,18.48
54390,12,42,10,51.624918,-3.856339,9.2,7,18.22
54439,12,42,11,51.624899,-3.856260,8.5,7,21.43
54488,12,42,12,51.624875,-3.856165,8.0,7,25.82
54537,12,42,13,51.624850,-3.856054,7.1,7,30.74
54586,12,42,14,51.624821,-3.855925,6.2,7,35.10
54635,12,42,15,51.624789,-3.855792,5.7,8,35.43
54684,12,42,16,51.624754,-3.855650,5.9,7,38.85
54733,12,42,17,51.624720,-3.855489,5.5,7,43.73
54782,12,42,18,51.624691,-3.855305,5.8,6,48.52
54831,12,42,19,51.624677,-3.855085,4.5,7,55.17
54880,12,42,20,51.624679,-3.854862,4.5,7,56.71
54929,12,42,21,51.624697,-3.854632,4.5,7,58.56
54978,12,42,22,51.624730,-3.854393,3.7,8,61.91
55027,12,42,23,51.624766,-3.854141,3.9,8,66.23
55076,12,42,24,51.624805,-3.853879,4.2,8,68.12
55125,12,42,25,51.624844,-3.853617,4.2,7,67.49
55174,12,42,26,51.624880,-3.853355,4.4,7,67.06
55223,12,42,27,51.624916,-3.853090,4.7,7,67.28
55272,12,42,28,51.624951,-3.852822,4.6,7,68.14
55321,12,42,29,51.624977,-3.852549,4.4,7,68.71
55322,12,42,30,51.625011,-3.852273,4.4,7,70.51
55371,12,42,31,51.625029,-3.851980,4.4,7,72.91
55420,12,42,32,51.625056,-3.851713,4.6,7,69.02
55469,12,42,33,51.625078,-3.851443,4.5,7,68.21
55518,12,42,34,51.625098,-3.851172,4.9,7,67.91
55567,12,42,35,51.625117,-3.850901,5.1,6,68.15
55616,12,42,36,51.625130,-3.850626,5.0,6,68.76
55665,12,42,37,51.625141,-3.850353,5.3,7,67.95
55714,12,42,38,51.625147,-3.850076,6.9,7,67.80
55763,12,42,39,51.625154,-3.849812,7.1,7,65.63
55812,12,42,40,51.625162,-3.849560,6.7,7,63.65
55861,12,42,41,51.625170,-3.849317,6.6,6,61.17
55910,12,42,42,51.625175,-3.849064,6.9,7,62.73
55959,12,42,43,51.625176,-3.848813,6.5,7,62.78
56008,12,42,44,51.625171,-3.848558,5.9,7,63.88
56057,12,42,45,51.625161,-3.848299,5.1,7,64.54
56106,12,42,46,51.625154,-3.848049,4.7,7,63.12
56155,12,42,47,51.625145,-3.847802,4.4,7,62.45
56204,12,42,48,51.625138,-3.847558,5.0,7,61.30
56253,12,42,49,51.625129,-3.847319,4.8,7,60.36
56302,12,42,50,51.625123,-3.847079,5.4,7,60.28
56351,12,42,51,51.625117,-3.846840,6.0,6,60.15
56400,12,42,52,51.625110,-3.846604,6.1,6,59.67
56449,12,42,53,51.625102,-3.846366,6.4,7,59.54
56498,12,42,54,51.625099,-3.846129,7.1,7,59.41
56547,12,42,55,51.625095,-3.845889,7.6,7,59.97
56596,12,42,56,51.625087,-3.845652,6.9,7,58.91
56645,12,42,57,51.625081,-3.845413,6.5,7,59.08
56694,12,42,58,51.625081,-3.845168,6.5,7,60.04
56743,12,42,59,51.625078,-3.844920,5.5,7,61.12
56744,12,43,0,51.625069,-3.844670,4.9,7,62.34
56793,12,43,1,51.625069,-3.844400,5.1,6,66.51
56842,12,43,2,51.625079,-3.844139,5.6,6,65.28
56891,12,43,3,51.625097,-3.843886,6.1,6,65.13
56940,12,43,4,51.625119,-3.843642,4.8,7,63.93
56989,12,43,5,51.625145,-3.843386,4.7,7,64.52
57038,12,43,6,51.625177,-3.843136,4.1,7,63.86
57087,12,43,7,51.625216,-3.842885,4.0,7,64.13
57136,12,43,8,51.625261,-3.842637,3.8,7,64.06
57185,12,43,9,51.625316,-3.842396,4.0,7,63.84
57234,12,43,10,51.625382,-3.842172,3.9,7,62.41
57283,12,43,11,51.625454,-3.841953,3.9,7,62.91
57332,12,43,12,51.625527,-3.841730,3.9,7,63.58
57381,12,43,13,51.625596,-3.841498,3.8,8,64.43
57430,12,43,14,51.625683,-3.841283,4.0,8,64.88
57479,12,43,15,51.625771,-3.841067,3.8,8,64.13
57528,12,43,16,51.625861,-3.840856,3.6,8,63.99
57577,12,43,17,51.625959,-3.840657,3.4,8,63.34
57626,12,43,18,51.626063,-3.840458,3.4,8,63.99
57675,12,43,19,51.626167,-3.840260,2.9,8,64.39
57724,12,43,20,51.626280,-3.840076,2.7,8,64.26
57773,12,43,21,51.626395,-3.839898,2.5,8,64.52
57822,12,43,22,51.626519,-3.839724,2.8,8,66.30
57871,12,43,23,51.626654,-3.839551,3.1,8,69.38
57920,12,43,24,51.626797,-3.839375,2.8,8,73.39
57969,12,43,25,51.626952,-3.839202,2.5,8,77.34
58018,12,43,26,51.627122,-3.839046,2.8,8,78.06
58067,12,43,27,51.627296,-3.838898,2.7,8,78.86
58116,12,43,28,51.627479,-3.838768,2.7,8,79.30
58165,12,43,29,51.627664,-3.838639,2.7,8,79.08
58166,12,43,30,51.627846,-3.838517,2.3,8,78.93
58215,12,43,31,51.628036,-3.838410,2.4,6,80.41
58264,12,43,32,51.628230,-3.838320,2.6,6,80.38
58313,12,43,33,51.628422,-3.838238,2.5,7,80.19
58362,12,43,34,51.628617,-3.838159,3.1,7,80.08
58411,12,43,35,51.628814,-3.838082,3.9,8,80.14
58460,12,43,36,51.629008,-3.838007,4.2,8,80.41
58509,12,43,37,51.629204,-3.837935,4.5,8,80.65
58558,12,43,38,51.629399,-3.837862,5.5,8,80.40
58607,12,43,39,51.629591,-3.837787,6.4,8,79.04
58656,12,43,40,51.629786,-3.837717,7.1,7,80.15
58705,12,43,41,51.629984,-3.837654,7.9,7,80.34
58754,12,43,42,51.630183,-3.837589,8.8,7,80.32
58803,12,43,43,51.630382,-3.837525,9.6,8,80.73
58852,12,43,44,51.630582,-3.837460,10.4,8,81.30
58901,12,43,45,51.630781,-3.837393,11.6,8,81.40
58950,12,43,46,51.630983,-3.837327,12.5,8,81.86
58999,12,43,47,51.631177,-3.837259,13.5,7,79.04
59048,12,43,48,51.631367,-3.837187,14.7,7,77.97
59097,12,43,49,51.631561,-3.837122,15.9,7,79.06
59146,12,43,50,51.631747,-3.837062,17.0,7,75.84
59195,12,43,51,51.631927,-3.837006,17.9,7,72.93
59244,12,43,52,51.632102,-3.836950,19.1,7,70.34
59293,12,43,53,51.632268,-3.836898,20.3,8,67.12
59342,12,43,54,51.632427,-3.836848,21.4,8,64.25
59391,12,43,55,51.632577,-3.836801,22.1,7,61.54
59440,12,43,56,51.632718,-3.836757,22.6,7,57.34
59489,12,43,57,51.632857,-3.836734,23.7,7,54.06
59538,12,43,58,51.632992,-3.836746,24.2,7,52.23
59587,12,43,59,51.633118,-3.836783,24.6,7,51.02
59588,12,44,0,51.633236,-3.836828,24.8,8,48.86
59616,12,44,2,51.633481,-3.836847,24.7,5,51.56
59665,12,44,3,51.633593,-3.836772,25.3,5,52.37
59714,12,44,4,51.633713,-3.836694,25.0,5,54.43
59763,12,44,5,51.633834,-3.836615,23.2,6,55.08
59812,12,44,6,51.633977,-3.836569,22.8,7,56.56
59861,12,44,7,51.634133,-3.836538,24.1,6,60.10
59910,12,44,8,51.634308,-3.836532,25.1,6,67.30
59959,12,44,9,51.634491,-3.836535,25.1,5,71.64
60008,12,44,10,51.634671,-3.836540,23.7,5,72.54
60057,12,44,11,51.634859,-3.836553,22.3,5,75.25
60106,12,44,12,51.635046,-3.836563,21.4,5,75.47
60155,12,44,13,51.635233,-3.836584,20.4,5,75.47
60204,12,44,14,51.635421,-3.836608,19.4,5,75.01
60253,12,44,15,51.635608,-3.836668,17.9,5,74.43
60302,12,44,16,51.635793,-3.836740,16.6,5,74.06
60351,12,44,17,51.635971,-3.836824,15.5,5,73.12
60400,12,44,18,51.636139,-3.836916,14.3,5,70.06
60449,12,44,19,51.636306,-3.837034,13.5,5,70.51
60498,12,44,20,51.636467,-3.837165,13.3,5,71.15
60547,12,44,21,51.636618,-3.837299,12.8,5,69.80
60596,12,44,22,51.636747,-3.837434,12.8,5,66.15
60645,12,44,23,51.636928,-3.837695,12.8,6,74.36
60694,12,44,24,51.637049,-3.837906,9.4,8,72.69
60743,12,44,25,51.637174,-3.838123,8.8,7,72.51
60792,12,44,26,51.637297,-3.838342,8.7,7,72.56
60841,12,44,27,51.637398,-3.838583,6.6,7,71.97
60890,12,44,28,51.637501,-3.838824,5.3,8,71.78
60939,12,44,29,51.637605,-3.839061,5.2,7,71.67
60988,12,44,30,51.637712,-3.839288,4.9,7,71.17
60989,12,44,31,51.637819,-3.839528,4.0,6,71.17
61037,12,44,35,51.638288,-3.840394,2.4,6,71.84
